"exclusion","num_people","num_trials","order","row_number"
"participant_outlier_data",157,14444,1,696
"stimuli_external",157,14010,2,696
"trial_external",157,13589,3,696
"participant_external",152,13160,4,696
"final",152,13160,5,696
"trial_outlier_fixed",160,14652,1,697
"stimuli_external",160,14212,2,697
"trial_external",160,13785,3,697
"participant_external",155,13366,4,697
"final",155,13366,5,697
"trial_outlier_data",160,14333,1,698
"stimuli_external",160,13903,2,698
"trial_external",160,13485,3,698
"participant_external",155,13064,4,698
"final",155,13064,5,698
"stimuli_outlier_fixed",160,14720,1,699
"stimuli_external",160,14278,2,699
"trial_external",160,13849,3,699
"participant_external",155,13410,4,699
"final",155,13410,5,699
"stimuli_outlier_data",160,14720,1,700
"stimuli_external",160,14278,2,700
"trial_external",160,13849,3,700
"participant_external",155,13420,4,700
"final",155,13420,5,700
"participant_outlier_fixed",160,14720,1,701
"stimuli_outlier_fixed",160,14720,2,701
"trial_external",160,14278,3,701
"participant_external",155,13843,4,701
"final",155,13843,5,701
"participant_outlier_data",157,14444,1,702
"stimuli_outlier_fixed",157,14444,2,702
"trial_external",157,14010,3,702
"participant_external",152,13563,4,702
"final",152,13563,5,702
"trial_outlier_fixed",160,14652,1,703
"stimuli_outlier_fixed",160,14652,2,703
"trial_external",160,14212,3,703
"participant_external",155,13766,4,703
"final",155,13766,5,703
"trial_outlier_data",160,14333,1,704
"stimuli_outlier_fixed",160,14333,2,704
"trial_external",160,13903,3,704
"participant_external",155,13465,4,704
"final",155,13465,5,704
"stimuli_external",160,14278,1,705
"stimuli_outlier_fixed",160,14278,2,705
"trial_external",160,13849,3,705
"participant_external",155,13423,4,705
"final",155,13423,5,705
"stimuli_outlier_data",160,14720,1,706
"stimuli_outlier_fixed",160,14720,2,706
"trial_external",160,14278,3,706
"participant_external",155,13831,4,706
"final",155,13831,5,706
"participant_outlier_fixed",160,14720,1,707
"stimuli_outlier_data",160,14720,2,707
"trial_external",160,14278,3,707
"participant_external",155,13830,4,707
"final",155,13830,5,707
"participant_outlier_data",157,14444,1,708
"stimuli_outlier_data",157,14444,2,708
"trial_external",157,14010,3,708
"participant_external",152,13568,4,708
"final",152,13568,5,708
"trial_outlier_fixed",160,14652,1,709
"stimuli_outlier_data",160,14652,2,709
"trial_external",160,14212,3,709
"participant_external",155,13769,4,709
"final",155,13769,5,709
"trial_outlier_data",160,14333,1,710
"stimuli_outlier_data",160,14333,2,710
"trial_external",160,13903,3,710
"participant_external",155,13461,4,710
"final",155,13461,5,710
"stimuli_external",160,14278,1,711
"stimuli_outlier_data",160,14278,2,711
"trial_external",160,13849,3,711
"participant_external",155,13411,4,711
"final",155,13411,5,711
"stimuli_outlier_fixed",160,14720,1,712
"stimuli_outlier_data",160,14720,2,712
"trial_external",160,14278,3,712
"participant_external",155,13829,4,712
"final",155,13829,5,712
"participant_outlier_data",157,14444,1,713
"participant_outlier_fixed",157,14444,2,713
"trial_outlier_fixed",157,14379,3,713
"participant_external",152,13919,4,713
"final",152,13919,5,713
"trial_external",160,14278,1,714
"participant_outlier_fixed",160,14278,2,714
"trial_outlier_fixed",160,14214,3,714
"participant_external",155,13772,4,714
"final",155,13772,5,714
"trial_outlier_data",160,14333,1,715
"participant_outlier_fixed",155,13967,2,715
"trial_outlier_fixed",155,13899,3,715
"participant_external",150,13458,4,715
"final",150,13458,5,715
"stimuli_external",160,14278,1,716
"participant_outlier_fixed",160,14278,2,716
"trial_outlier_fixed",160,14213,3,716
"participant_external",155,13765,4,716
"final",155,13765,5,716
"stimuli_outlier_fixed",160,14720,1,717
"participant_outlier_fixed",160,14720,2,717
"trial_outlier_fixed",160,14652,3,717
"participant_external",155,14192,4,717
"final",155,14192,5,717
"stimuli_outlier_data",160,14720,1,718
"participant_outlier_fixed",160,14720,2,718
"trial_outlier_fixed",160,14652,3,718
"participant_external",155,14192,4,718
"final",155,14192,5,718
"participant_outlier_fixed",160,14720,1,719
"participant_outlier_data",157,14444,2,719
"trial_outlier_fixed",157,14379,3,719
"participant_external",152,13919,4,719
"final",152,13919,5,719
"trial_external",160,14278,1,720
"participant_outlier_data",158,14097,2,720
"trial_outlier_fixed",158,14033,3,720
"participant_external",153,13585,4,720
"final",153,13585,5,720
"trial_outlier_data",160,14333,1,721
"participant_outlier_data",157,14087,2,721
"trial_outlier_fixed",157,14022,3,721
"participant_external",152,13581,4,721
"final",152,13581,5,721
"stimuli_external",160,14278,1,722
"participant_outlier_data",158,14103,2,722
"trial_outlier_fixed",158,14042,3,722
"participant_external",153,13599,4,722
"final",153,13599,5,722
"stimuli_outlier_fixed",160,14720,1,723
"participant_outlier_data",157,14444,2,723
"trial_outlier_fixed",157,14379,3,723
"participant_external",152,13921,4,723
"final",152,13921,5,723
"stimuli_outlier_data",160,14720,1,724
"participant_outlier_data",157,14444,2,724
"trial_outlier_fixed",157,14379,3,724
"participant_external",152,13919,4,724
"final",152,13919,5,724
"participant_outlier_fixed",160,14720,1,725
"trial_external",160,14278,2,725
"trial_outlier_fixed",160,14214,3,725
"participant_external",155,13768,4,725
"final",155,13768,5,725
"participant_outlier_data",157,14444,1,726
"trial_external",157,14010,2,726
"trial_outlier_fixed",157,13945,3,726
"participant_external",152,13495,4,726
"final",152,13495,5,726
"trial_outlier_data",160,14333,1,727
"trial_external",160,13903,2,727
"trial_outlier_fixed",160,13836,3,727
"participant_external",155,13389,4,727
"final",155,13389,5,727
"stimuli_external",160,14278,1,728
"trial_external",160,13849,2,728
"trial_outlier_fixed",160,13783,3,728
"participant_external",155,13345,4,728
"final",155,13345,5,728
"stimuli_outlier_fixed",160,14720,1,729
"trial_external",160,14278,2,729
"trial_outlier_fixed",160,14213,3,729
"participant_external",155,13773,4,729
"final",155,13773,5,729
"stimuli_outlier_data",160,14720,1,730
"trial_external",160,14278,2,730
"trial_outlier_fixed",160,14212,3,730
"participant_external",155,13761,4,730
"final",155,13761,5,730
"participant_outlier_fixed",160,14720,1,731
"trial_outlier_data",160,14333,2,731
"trial_outlier_fixed",160,14265,3,731
"participant_external",155,13811,4,731
"final",155,13811,5,731
"participant_outlier_data",157,14444,1,732
"trial_outlier_data",157,14054,2,732
"trial_outlier_fixed",157,13989,3,732
"participant_external",152,13539,4,732
"final",152,13539,5,732
"trial_external",160,14278,1,733
"trial_outlier_data",160,13904,2,733
"trial_outlier_fixed",160,13838,3,733
"participant_external",155,13401,4,733
"final",155,13401,5,733
"stimuli_external",160,14278,1,734
"trial_outlier_data",160,13909,2,734
"trial_outlier_fixed",160,13843,3,734
"participant_external",155,13405,4,734
"final",155,13405,5,734
"stimuli_outlier_fixed",160,14720,1,735
"trial_outlier_data",160,14333,2,735
"trial_outlier_fixed",160,14265,3,735
"participant_external",155,13815,4,735
"final",155,13815,5,735
"stimuli_outlier_data",160,14720,1,736
"trial_outlier_data",160,14333,2,736
"trial_outlier_fixed",160,14265,3,736
"participant_external",155,13824,4,736
"final",155,13824,5,736
"participant_outlier_fixed",160,14720,1,737
"stimuli_external",160,14278,2,737
"trial_outlier_fixed",160,14214,3,737
"participant_external",155,13773,4,737
"final",155,13773,5,737
"participant_outlier_data",157,14444,1,738
"stimuli_external",157,14010,2,738
"trial_outlier_fixed",157,13947,3,738
"participant_external",152,13500,4,738
"final",152,13500,5,738
"trial_external",160,14278,1,739
"stimuli_external",160,13849,2,739
"trial_outlier_fixed",160,13783,3,739
"participant_external",155,13353,4,739
"final",155,13353,5,739
"trial_outlier_data",160,14333,1,740
"stimuli_external",160,13903,2,740
"trial_outlier_fixed",160,13837,3,740
"participant_external",155,13421,4,740
"final",155,13421,5,740
"stimuli_outlier_fixed",160,14720,1,741
"stimuli_external",160,14278,2,741
"trial_outlier_fixed",160,14213,3,741
"participant_external",155,13766,4,741
"final",155,13766,5,741
"stimuli_outlier_data",160,14720,1,742
"stimuli_external",160,14278,2,742
"trial_outlier_fixed",160,14212,3,742
"participant_external",155,13760,4,742
"final",155,13760,5,742
"participant_outlier_fixed",160,14720,1,743
"stimuli_outlier_fixed",160,14720,2,743
"trial_outlier_fixed",160,14652,3,743
"participant_external",155,14192,4,743
"final",155,14192,5,743
"participant_outlier_data",157,14444,1,744
"stimuli_outlier_fixed",157,14444,2,744
"trial_outlier_fixed",157,14379,3,744
"participant_external",152,13936,4,744
"final",152,13936,5,744
"trial_external",160,14278,1,745
"stimuli_outlier_fixed",160,14278,2,745
"trial_outlier_fixed",160,14212,3,745
"participant_external",155,13765,4,745
"final",155,13765,5,745
"trial_outlier_data",160,14333,1,746
"stimuli_outlier_fixed",160,14333,2,746
"trial_outlier_fixed",160,14265,3,746
"participant_external",155,13821,4,746
"final",155,13821,5,746
"stimuli_external",160,14278,1,747
"stimuli_outlier_fixed",160,14278,2,747
"trial_outlier_fixed",160,14213,3,747
"participant_external",155,13767,4,747
"final",155,13767,5,747
"stimuli_outlier_data",160,14720,1,748
"stimuli_outlier_fixed",160,14720,2,748
"trial_outlier_fixed",160,14652,3,748
"participant_external",155,14193,4,748
"final",155,14193,5,748
"participant_outlier_fixed",160,14720,1,749
"stimuli_outlier_data",160,14720,2,749
"trial_outlier_fixed",160,14652,3,749
"participant_external",155,14195,4,749
"final",155,14195,5,749
"participant_outlier_data",157,14444,1,750
"stimuli_outlier_data",157,14444,2,750
"trial_outlier_fixed",157,14379,3,750
"participant_external",152,13924,4,750
"final",152,13924,5,750
"trial_external",160,14278,1,751
"stimuli_outlier_data",160,14278,2,751
"trial_outlier_fixed",160,14210,3,751
"participant_external",155,13767,4,751
"final",155,13767,5,751
"trial_outlier_data",160,14333,1,752
"stimuli_outlier_data",160,14333,2,752
"trial_outlier_fixed",160,14265,3,752
"participant_external",155,13810,4,752
"final",155,13810,5,752
"stimuli_external",160,14278,1,753
"stimuli_outlier_data",160,14278,2,753
"trial_outlier_fixed",160,14212,3,753
"participant_external",155,13764,4,753
"final",155,13764,5,753
"stimuli_outlier_fixed",160,14720,1,754
"stimuli_outlier_data",160,14720,2,754
"trial_outlier_fixed",160,14652,3,754
"participant_external",155,14193,4,754
"final",155,14193,5,754
"participant_outlier_data",157,14444,1,755
"participant_outlier_fixed",157,14444,2,755
"trial_outlier_data",157,14054,3,755
"participant_external",152,13609,4,755
"final",152,13609,5,755
"trial_external",160,14278,1,756
"participant_outlier_fixed",160,14278,2,756
"trial_outlier_data",160,13910,3,756
"participant_external",155,13471,4,756
"final",155,13471,5,756
"trial_outlier_fixed",160,14652,1,757
"participant_outlier_fixed",159,14573,2,757
"trial_outlier_data",159,14191,3,757
"participant_external",154,13734,4,757
"final",154,13734,5,757
"stimuli_external",160,14278,1,758
"participant_outlier_fixed",160,14278,2,758
"trial_outlier_data",160,13903,3,758
"participant_external",155,13479,4,758
"final",155,13479,5,758
"stimuli_outlier_fixed",160,14720,1,759
"participant_outlier_fixed",160,14720,2,759
"trial_outlier_data",160,14333,3,759
"participant_external",155,13881,4,759
"final",155,13881,5,759
"stimuli_outlier_data",160,14720,1,760
"participant_outlier_fixed",160,14720,2,760
"trial_outlier_data",160,14333,3,760
"participant_external",155,13876,4,760
"final",155,13876,5,760
"participant_outlier_fixed",160,14720,1,761
"participant_outlier_data",157,14444,2,761
"trial_outlier_data",157,14054,3,761
"participant_external",152,13614,4,761
"final",152,13614,5,761
"trial_external",160,14278,1,762
"participant_outlier_data",157,14007,2,762
"trial_outlier_data",157,13629,3,762
"participant_external",152,13189,4,762
"final",152,13189,5,762
"trial_outlier_fixed",160,14652,1,763
"participant_outlier_data",157,14379,2,763
"trial_outlier_data",157,13989,3,763
"participant_external",152,13538,4,763
"final",152,13538,5,763
"stimuli_external",160,14278,1,764
"participant_outlier_data",157,14006,2,764
"trial_outlier_data",157,13630,3,764
"participant_external",152,13197,4,764
"final",152,13197,5,764
"stimuli_outlier_fixed",160,14720,1,765
"participant_outlier_data",157,14444,2,765
"trial_outlier_data",157,14054,3,765
"participant_external",152,13597,4,765
"final",152,13597,5,765
"stimuli_outlier_data",160,14720,1,766
"participant_outlier_data",157,14444,2,766
"trial_outlier_data",157,14054,3,766
"participant_external",152,13596,4,766
"final",152,13596,5,766
"participant_outlier_fixed",160,14720,1,767
"trial_external",160,14278,2,767
"trial_outlier_data",160,13903,3,767
"participant_external",155,13476,4,767
"final",155,13476,5,767
"participant_outlier_data",157,14444,1,768
"trial_external",157,14010,2,768
"trial_outlier_data",157,13637,3,768
"participant_external",152,13199,4,768
"final",152,13199,5,768
"trial_outlier_fixed",160,14652,1,769
"trial_external",160,14212,2,769
"trial_outlier_data",160,13844,3,769
"participant_external",155,13408,4,769
"final",155,13408,5,769
"stimuli_external",160,14278,1,770
"trial_external",160,13849,2,770
"trial_outlier_data",160,13486,3,770
"participant_external",155,13059,4,770
"final",155,13059,5,770
"stimuli_outlier_fixed",160,14720,1,771
"trial_external",160,14278,2,771
"trial_outlier_data",160,13898,3,771
"participant_external",155,13491,4,771
"final",155,13491,5,771
"stimuli_outlier_data",160,14720,1,772
"trial_external",160,14278,2,772
"trial_outlier_data",160,13906,3,772
"participant_external",155,13491,4,772
"final",155,13491,5,772
"participant_outlier_fixed",160,14720,1,773
"trial_outlier_fixed",160,14652,2,773
"trial_outlier_data",160,14265,3,773
"participant_external",155,13812,4,773
"final",155,13812,5,773
"participant_outlier_data",157,14444,1,774
"trial_outlier_fixed",157,14379,2,774
"trial_outlier_data",157,13989,3,774
"participant_external",152,13539,4,774
"final",152,13539,5,774
"trial_external",160,14278,1,775
"trial_outlier_fixed",160,14211,2,775
"trial_outlier_data",160,13839,3,775
"participant_external",155,13412,4,775
"final",155,13412,5,775
"stimuli_external",160,14278,1,776
"trial_outlier_fixed",160,14211,2,776
"trial_outlier_data",160,13839,3,776
"participant_external",155,13395,4,776
"final",155,13395,5,776
"stimuli_outlier_fixed",160,14720,1,777
"trial_outlier_fixed",160,14652,2,777
"trial_outlier_data",160,14265,3,777
"participant_external",155,13810,4,777
"final",155,13810,5,777
"stimuli_outlier_data",160,14720,1,778
"trial_outlier_fixed",160,14652,2,778
"trial_outlier_data",160,14265,3,778
"participant_external",155,13818,4,778
"final",155,13818,5,778
"participant_outlier_fixed",160,14720,1,779
"stimuli_external",160,14278,2,779
"trial_outlier_data",160,13891,3,779
"participant_external",155,13445,4,779
"final",155,13445,5,779
"participant_outlier_data",157,14444,1,780
"stimuli_external",157,14010,2,780
"trial_outlier_data",157,13634,3,780
"participant_external",152,13196,4,780
"final",152,13196,5,780
"trial_external",160,14278,1,781
"stimuli_external",160,13849,2,781
"trial_outlier_data",160,13484,3,781
"participant_external",155,13056,4,781
"final",155,13056,5,781
"trial_outlier_fixed",160,14652,1,782
"stimuli_external",160,14212,2,782
"trial_outlier_data",160,13839,3,782
"participant_external",155,13391,4,782
"final",155,13391,5,782
"stimuli_outlier_fixed",160,14720,1,783
"stimuli_external",160,14278,2,783
"trial_outlier_data",160,13907,3,783
"participant_external",155,13481,4,783
"final",155,13481,5,783
"stimuli_outlier_data",160,14720,1,784
"stimuli_external",160,14278,2,784
"trial_outlier_data",160,13902,3,784
"participant_external",155,13471,4,784
"final",155,13471,5,784
"participant_outlier_fixed",160,14720,1,785
"stimuli_outlier_fixed",160,14720,2,785
"trial_outlier_data",160,14333,3,785
"participant_external",155,13882,4,785
"final",155,13882,5,785
"participant_outlier_data",157,14444,1,786
"stimuli_outlier_fixed",157,14444,2,786
